datetime,temp,humidity,windspeed,cloudcover,conditions,solar_radiation,solar_energy,uv_index
27-07-2024 18:00,29.0,94.36,14.8,88.9,Partially cloudy,245.0,0.9,2.0
27-07-2024 19:00,30.0,89.07,7.6,88.9,Partially cloudy,38.0,0.1,0.0
27-07-2024 20:00,30.3,86.81,1.5,64.5,Partially cloudy,0.0,0.0,0.0
27-07-2024 21:00,31.0,89.14,0.0,88.9,Partially cloudy,0.0,0.0,0.0
27-07-2024 22:00,31.0,89.14,3.6,88.9,Partially cloudy,0.0,0.0,0.0
27-07-2024 23:00,29.5,89.21,1.0,78.8,Partially cloudy,0.0,0.0,0.0
28-07-2024 02:00,28.8,91.52,0.5,78.8,Partially cloudy,0.0,0.0,0.0
28-07-2024 03:00,29.0,94.36,3.6,50.0,Partially cloudy,0.0,0.0,0.0
28-07-2024 05:00,28.8,93.27,1.0,43.5,Partially cloudy,0.0,0.0,0.0
28-07-2024 07:00,31.0,89.14,5.4,50.0,Partially cloudy,22.0,0.1,0.0
28-07-2024 08:00,32.3,77.87,4.7,35.7,Partially cloudy,134.0,0.5,1.0
28-07-2024 09:00,35.0,67.17,11.2,27.2,Partially cloudy,182.0,0.7,2.0
28-07-2024 10:00,35.0,67.17,11.2,27.2,Partially cloudy,251.0,0.9,3.0
28-07-2024 11:00,36.5,59.41,9.6,58.3,Partially cloudy,696.0,2.5,7.0
28-07-2024 12:00,33.0,66.78,14.8,88.9,Partially cloudy,832.0,3.0,8.0
28-07-2024 13:00,36.0,63.56,11.2,88.9,Partially cloudy,892.0,3.2,9.0
28-07-2024 14:00,36.8,59.26,11.1,51.3,"Rain, Partially cloudy",890.0,3.2,9.0
28-07-2024 15:00,37.0,53.5,13.0,50.0,Partially cloudy,817.0,2.9,8.0
28-07-2024 16:00,36.0,56.52,11.2,50.0,Partially cloudy,698.0,2.5,7.0
28-07-2024 17:00,36.7,60.58,9.6,58.5,Partially cloudy,532.0,1.9,5.0
28-07-2024 18:00,36.0,56.52,11.2,50.0,Partially cloudy,333.0,1.2,3.0
28-07-2024 19:00,34.0,59.5,9.4,50.0,Partially cloudy,144.0,0.5,1.0
28-07-2024 20:00,33.7,71.93,8.6,48.7,Partially cloudy,0.0,0.0,0.0
28-07-2024 21:00,33.0,75.11,13.0,50.0,Partially cloudy,0.0,0.0,0.0
28-07-2024 22:00,32.0,79.46,11.2,50.0,Partially cloudy,0.0,0.0,0.0
28-07-2024 23:00,32.3,75.67,8.6,82.3,Partially cloudy,0.0,0.0,0.0
29-07-2024 00:00,32.0,84.22,9.4,50.0,Partially cloudy,0.0,0.0,0.0
29-07-2024 02:00,31.3,80.7,4.7,82.3,Partially cloudy,0.0,0.0,0.0
29-07-2024 03:00,31.0,84.11,11.2,50.0,Partially cloudy,0.0,0.0,0.0
29-07-2024 04:00,30.0,89.07,13.0,50.0,Partially cloudy,0.0,0.0,0.0
29-07-2024 05:00,30.1,85.4,7.6,37.6,Partially cloudy,0.0,0.0,0.0
29-07-2024 06:00,30.0,89.07,14.8,50.0,Partially cloudy,0.0,0.0,0.0
29-07-2024 07:00,32.0,79.46,14.8,50.0,Partially cloudy,23.0,0.1,0.0
29-07-2024 08:00,32.3,78.31,13.1,41.9,Partially cloudy,147.0,0.5,1.0
29-07-2024 09:00,33.0,70.84,16.6,50.0,Partially cloudy,330.0,1.2,3.0
29-07-2024 10:00,34.0,66.98,14.8,50.0,Partially cloudy,507.0,1.8,5.0
29-07-2024 11:00,35.6,63.22,14.2,57.0,Partially cloudy,696.0,2.5,7.0
29-07-2024 12:00,35.0,59.73,11.2,50.0,Partially cloudy,837.0,3.0,8.0
29-07-2024 13:00,36.0,56.52,14.8,50.0,Partially cloudy,896.0,3.2,9.0
29-07-2024 14:00,37.5,57.99,12.1,57.3,Partially cloudy,893.0,3.2,9.0
29-07-2024 15:00,37.0,50.42,13.0,27.2,Partially cloudy,827.0,3.0,8.0
29-07-2024 16:00,37.0,53.5,14.8,27.2,Partially cloudy,697.0,2.5,7.0
29-07-2024 17:00,36.7,58.58,9.0,36.3,Partially cloudy,515.0,1.9,5.0
29-07-2024 18:00,35.0,59.73,9.4,27.2,Partially cloudy,338.0,1.2,3.0
29-07-2024 19:00,34.0,63.14,7.6,27.2,Partially cloudy,144.0,0.5,1.0
29-07-2024 20:00,34.0,68.35,5.4,29.2,Partially cloudy,0.0,0.0,0.0
29-07-2024 21:00,34.0,63.14,5.4,27.2,Partially cloudy,0.0,0.0,0.0
29-07-2024 22:00,33.0,70.84,7.6,50.0,Partially cloudy,0.0,0.0,0.0
29-07-2024 23:00,32.9,77.92,1.5,41.6,Partially cloudy,0.0,0.0,0.0
30-07-2024 02:00,32.1,78.79,8.3,55.9,Partially cloudy,0.0,0.0,0.0
30-07-2024 05:00,31.3,85.99,8.1,41.6,Partially cloudy,0.0,0.0,0.0
30-07-2024 06:00,31.0,84.11,9.4,50.0,Partially cloudy,0.0,0.0,0.0
30-07-2024 07:00,32.0,84.22,13.0,50.0,Partially cloudy,21.0,0.1,0.0
30-07-2024 08:00,33.1,76.51,7.5,36.4,Partially cloudy,161.0,0.6,2.0
30-07-2024 09:00,35.0,63.35,13.0,27.2,Partially cloudy,360.0,1.3,4.0
30-07-2024 10:00,35.0,59.73,11.2,27.2,Partially cloudy,555.0,2.0,6.0
30-07-2024 11:00,36.8,59.56,8.0,42.8,Partially cloudy,720.0,2.6,7.0
30-07-2024 12:00,37.6,56.9,6.1,50.0,Partially cloudy,839.0,3.0,8.0
30-07-2024 13:00,37.0,53.5,9.4,50.0,Partially cloudy,899.0,3.2,9.0
30-07-2024 14:00,38.6,53.69,5.4,49.9,Partially cloudy,896.0,3.2,9.0
30-07-2024 15:00,39.0,50.92,9.4,50.0,Partially cloudy,829.0,3.0,8.0
30-07-2024 16:00,38.0,53.75,5.4,50.0,Partially cloudy,704.0,2.5,7.0
30-07-2024 17:00,37.7,57.78,6.5,58.6,Partially cloudy,347.0,1.2,3.0
30-07-2024 18:00,37.0,56.75,5.4,50.0,Partially cloudy,64.0,0.2,1.0
30-07-2024 19:00,35.0,63.35,5.4,50.0,Partially cloudy,23.0,0.1,0.0
30-07-2024 20:00,33.8,71.28,9.9,75.2,Partially cloudy,0.0,0.0,0.0
30-07-2024 21:00,32.0,70.66,3.6,50.0,Partially cloudy,0.0,0.0,0.0
30-07-2024 22:00,33.0,66.78,0.0,50.0,Partially cloudy,0.0,0.0,0.0
30-07-2024 23:00,32.8,75.61,0.0,72.7,Partially cloudy,0.0,0.0,0.0
31-07-2024 00:00,32.0,74.95,3.6,50.0,Partially cloudy,0.0,0.0,0.0
31-07-2024 01:00,32.0,74.95,0.0,50.0,Partially cloudy,0.0,0.0,0.0
31-07-2024 02:00,31.8,81.9,1.5,41.6,Partially cloudy,0.0,0.0,0.0
31-07-2024 03:00,31.0,84.11,3.6,50.0,Partially cloudy,0.0,0.0,0.0
31-07-2024 05:00,31.5,82.93,6.0,29.2,Partially cloudy,0.0,0.0,0.0
31-07-2024 06:00,31.0,84.11,9.4,27.2,Partially cloudy,0.0,0.0,0.0
31-07-2024 07:00,31.0,84.11,11.2,50.0,Partially cloudy,21.0,0.1,0.0
31-07-2024 08:00,31.9,80.33,13.6,82.5,Partially cloudy,151.0,0.5,2.0
31-07-2024 09:00,32.0,79.46,9.4,50.0,Partially cloudy,343.0,1.2,3.0
31-07-2024 10:00,33.0,70.84,13.0,88.9,Partially cloudy,542.0,2.0,5.0
31-07-2024 11:00,34.3,71.86,10.1,89.7,Partially cloudy,663.0,2.4,7.0
31-07-2024 12:00,35.0,67.17,18.4,88.9,Partially cloudy,347.0,1.2,3.0
31-07-2024 13:00,35.0,71.19,7.6,88.9,Partially cloudy,277.0,1.0,3.0
31-07-2024 14:00,36.3,65.07,6.5,89.5,Partially cloudy,176.0,0.6,2.0
31-07-2024 15:00,37.0,60.17,9.4,88.9,Partially cloudy,120.0,0.4,1.0
31-07-2024 16:00,37.0,56.75,7.6,88.9,Partially cloudy,419.0,1.5,4.0
31-07-2024 17:00,37.0,61.85,3.6,88.5,Partially cloudy,406.0,1.5,4.0
31-07-2024 18:00,35.0,59.73,7.6,88.9,Partially cloudy,204.0,0.7,2.0
31-07-2024 19:00,26.0,100.0,14.8,100.0,Overcast,13.0,0.0,0.0
31-07-2024 20:00,26.1,100.0,14.2,100.0,"Rain, Overcast",0.0,0.0,0.0
31-07-2024 21:00,26.0,94.23,11.2,100.0,Overcast,0.0,0.0,0.0
31-07-2024 23:00,25.5,100.0,12.7,100.0,"Rain, Overcast",0.0,0.0,0.0
01-08-2024 00:00,25.0,100.0,5.4,100.0,Overcast,0.0,0.0,0.0
01-08-2024 01:00,26.0,94.23,7.6,100.0,Overcast,0.0,0.0,0.0
01-08-2024 02:00,26.0,94.23,5.4,100.0,Overcast,0.0,0.0,0.0
01-08-2024 05:00,26.0,99.48,2.2,95.6,"Rain, Overcast",0.0,0.0,0.0
01-08-2024 06:00,26.0,100.0,3.6,100.0,Overcast,0.0,0.0,0.0
01-08-2024 07:00,27.0,94.27,5.4,100.0,Overcast,5.0,0.0,0.0
01-08-2024 08:00,26.7,95.56,2.7,92.9,Overcast,14.0,0.1,0.0
01-08-2024 09:00,29.0,88.99,7.6,88.9,Partially cloudy,6.0,0.0,0.0
01-08-2024 10:00,29.0,83.9,7.6,88.9,Partially cloudy,21.0,0.1,0.0
01-08-2024 11:00,29.3,85.53,4.7,89.7,Partially cloudy,79.0,0.3,1.0
01-08-2024 12:00,30.0,84.0,7.6,88.9,Partially cloudy,533.0,1.9,5.0
01-08-2024 13:00,30.0,79.19,7.6,88.9,Partially cloudy,747.0,2.7,7.0
01-08-2024 14:00,31.9,72.53,5.7,81.1,Partially cloudy,437.0,1.6,4.0
01-08-2024 15:00,31.0,74.79,9.4,88.9,Partially cloudy,357.0,1.3,4.0
01-08-2024 16:00,32.0,74.95,5.4,88.9,Partially cloudy,526.0,1.9,5.0
01-08-2024 17:00,32.5,69.74,5.4,81.3,Partially cloudy,328.0,1.2,3.0
01-08-2024 18:00,31.0,70.47,3.6,88.9,Partially cloudy,279.0,1.0,3.0
01-08-2024 19:00,31.0,70.47,7.6,88.9,Partially cloudy,108.0,0.4,1.0
01-08-2024 20:00,30.3,80.67,1.0,81.3,Partially cloudy,0.0,0.0,0.0
01-08-2024 21:00,30.0,79.19,5.4,88.9,Partially cloudy,0.0,0.0,0.0
01-08-2024 23:00,29.5,85.17,1.0,82.5,Partially cloudy,0.0,0.0,0.0
02-08-2024 00:00,29.0,88.99,5.4,88.9,Partially cloudy,0.0,0.0,0.0
02-08-2024 02:00,27.5,99.27,1.5,89.7,"Rain, Partially cloudy",0.0,0.0,0.0
02-08-2024 03:00,28.0,88.91,0.0,88.9,Partially cloudy,0.0,0.0,0.0
02-08-2024 04:00,28.0,88.91,3.6,88.9,Partially cloudy,0.0,0.0,0.0
02-08-2024 05:00,27.5,98.34,0.0,44.1,Partially cloudy,0.0,0.0,0.0
02-08-2024 06:00,28.0,88.91,0.0,50.0,Partially cloudy,0.0,0.0,0.0
02-08-2024 07:00,29.0,83.9,3.6,50.0,Partially cloudy,20.0,0.1,0.0
02-08-2024 08:00,30.0,87.53,6.5,72.7,Partially cloudy,148.0,0.5,1.0
02-08-2024 09:00,30.0,84.0,11.2,88.9,Partially cloudy,319.0,1.1,3.0
02-08-2024 10:00,31.0,74.79,9.4,88.9,Partially cloudy,461.0,1.7,5.0
02-08-2024 11:00,32.5,74.75,9.3,81.3,Partially cloudy,557.0,2.0,6.0
02-08-2024 12:00,31.0,89.14,13.0,88.9,Partially cloudy,614.0,2.2,6.0
02-08-2024 13:00,28.0,94.32,7.6,88.9,Partially cloudy,823.0,3.0,8.0
02-08-2024 14:00,30.5,78.88,9.1,89.7,"Rain, Partially cloudy",866.0,3.1,9.0
02-08-2024 15:00,30.0,79.19,13.0,88.9,Partially cloudy,696.0,2.5,7.0
02-08-2024 16:00,31.0,79.33,11.2,88.9,Partially cloudy,188.0,0.7,2.0
02-08-2024 17:00,32.0,78.57,9.0,88.4,Partially cloudy,111.0,0.4,1.0
02-08-2024 18:00,31.0,84.11,9.4,88.9,Partially cloudy,138.0,0.5,1.0
02-08-2024 19:00,30.0,89.07,5.4,50.0,Partially cloudy,91.0,0.3,1.0
02-08-2024 20:00,30.5,84.85,5.4,79.8,Partially cloudy,0.0,0.0,0.0
02-08-2024 23:00,29.7,88.17,2.2,51.3,Partially cloudy,0.0,0.0,0.0
03-08-2024 02:00,29.0,91.26,1.0,50.0,Partially cloudy,0.0,0.0,0.0
03-08-2024 04:00,28.0,94.32,7.6,50.0,Partially cloudy,0.0,0.0,0.0
03-08-2024 05:00,28.0,91.31,9.1,71.4,Partially cloudy,0.0,0.0,0.0
03-08-2024 06:00,28.0,94.32,13.0,50.0,Partially cloudy,0.0,0.0,0.0
03-08-2024 07:00,29.0,94.36,14.8,88.9,Partially cloudy,19.0,0.1,0.0
03-08-2024 08:00,29.2,85.57,11.3,66.9,Partially cloudy,150.0,0.5,2.0
03-08-2024 09:00,30.0,84.0,16.6,88.9,Partially cloudy,345.0,1.2,3.0
03-08-2024 10:00,31.0,79.33,16.6,88.9,Partially cloudy,502.0,1.8,5.0
03-08-2024 11:00,33.0,67.62,13.8,67.1,Partially cloudy,610.0,2.2,6.0
03-08-2024 12:00,33.0,62.93,11.2,88.9,Partially cloudy,755.0,2.7,8.0
03-08-2024 13:00,34.0,59.5,13.0,88.9,Partially cloudy,784.0,2.8,8.0
03-08-2024 14:00,34.2,64.57,10.0,61.0,Partially cloudy,778.0,2.8,8.0
03-08-2024 15:00,33.0,62.93,14.8,50.0,Partially cloudy,755.0,2.7,8.0
03-08-2024 16:00,30.0,79.19,13.0,50.0,Partially cloudy,657.0,2.4,7.0
03-08-2024 17:00,32.7,70.83,8.0,79.5,"Rain, Partially cloudy",525.0,1.9,5.0
03-08-2024 18:00,31.0,84.11,9.4,50.0,Partially cloudy,330.0,1.2,3.0
03-08-2024 19:00,30.0,79.19,13.0,50.0,Partially cloudy,135.0,0.5,1.0
03-08-2024 20:00,30.8,72.4,9.4,41.6,"Rain, Partially cloudy",0.0,0.0,0.0
03-08-2024 21:00,29.0,83.9,13.0,88.9,Partially cloudy,0.0,0.0,0.0
03-08-2024 22:00,29.0,88.99,11.2,88.9,Partially cloudy,0.0,0.0,0.0
03-08-2024 23:00,29.5,81.72,9.4,88.4,Partially cloudy,0.0,0.0,0.0
04-08-2024 00:00,29.0,88.99,9.4,88.9,Partially cloudy,0.0,0.0,0.0
04-08-2024 02:00,28.0,94.31,7.6,88.0,Partially cloudy,0.0,0.0,0.0
04-08-2024 05:00,28.5,85.99,7.0,85.9,Partially cloudy,0.0,0.0,0.0
04-08-2024 07:00,29.0,83.9,14.8,50.0,Partially cloudy,19.0,0.1,0.0
04-08-2024 08:00,30.2,75.87,11.1,81.3,Partially cloudy,151.0,0.5,2.0
04-08-2024 09:00,30.0,79.19,18.4,88.9,Partially cloudy,338.0,1.2,3.0
04-08-2024 10:00,32.0,70.66,11.2,88.9,Partially cloudy,541.0,1.9,5.0
04-08-2024 11:00,33.8,59.45,18.0,58.5,Partially cloudy,708.0,2.5,7.0
04-08-2024 12:00,33.0,59.27,18.4,88.9,Partially cloudy,826.0,3.0,8.0
04-08-2024 13:00,34.0,56.04,14.8,88.9,Partially cloudy,312.0,1.1,3.0
04-08-2024 14:00,34.5,59.64,12.0,81.2,Partially cloudy,375.0,1.3,4.0
04-08-2024 15:00,34.0,56.04,14.8,88.9,Partially cloudy,811.0,2.9,8.0
04-08-2024 16:00,34.0,56.04,16.6,88.9,Partially cloudy,697.0,2.5,7.0
04-08-2024 17:00,34.5,62.46,12.1,78.7,Partially cloudy,528.0,1.9,5.0
04-08-2024 18:00,33.0,66.78,14.8,88.9,Partially cloudy,330.0,1.2,3.0
04-08-2024 19:00,29.0,94.36,11.2,88.9,Partially cloudy,134.0,0.5,1.0
04-08-2024 20:00,27.4,96.2,3.2,58.4,"Rain, Partially cloudy",0.0,0.0,0.0
04-08-2024 21:00,28.0,88.91,9.4,50.0,Partially cloudy,0.0,0.0,0.0
04-08-2024 22:00,29.0,79.06,14.8,50.0,Partially cloudy,0.0,0.0,0.0
04-08-2024 23:00,28.4,86.73,17.7,34.5,Partially cloudy,0.0,0.0,0.0
05-08-2024 00:00,29.0,79.06,18.4,50.0,Partially cloudy,0.0,0.0,0.0
05-08-2024 02:00,28.2,88.66,13.2,55.9,Partially cloudy,0.0,0.0,0.0
05-08-2024 03:00,29.0,79.06,20.5,50.0,Partially cloudy,0.0,0.0,0.0
05-08-2024 04:00,28.0,88.91,14.8,50.0,Partially cloudy,0.0,0.0,0.0
05-08-2024 05:00,28.2,85.91,15.7,82.3,Partially cloudy,0.0,0.0,0.0
05-08-2024 06:00,28.0,88.91,20.5,88.9,Partially cloudy,0.0,0.0,0.0
05-08-2024 07:00,29.0,83.9,18.4,50.0,Partially cloudy,17.0,0.1,0.0
05-08-2024 08:00,29.3,82.1,17.9,89.5,Partially cloudy,145.0,0.5,1.0
05-08-2024 09:00,30.0,79.19,18.4,88.9,Partially cloudy,326.0,1.2,3.0
05-08-2024 10:00,31.0,70.47,11.2,88.9,Partially cloudy,501.0,1.8,5.0
05-08-2024 11:00,31.2,73.24,17.6,89.7,Partially cloudy,559.0,2.0,6.0
05-08-2024 12:00,31.0,74.79,14.8,88.9,Partially cloudy,553.0,2.0,6.0
05-08-2024 13:00,31.0,70.47,18.4,88.9,Partially cloudy,815.0,2.9,8.0
05-08-2024 14:00,32.2,70.02,15.4,88.4,Partially cloudy,656.0,2.4,7.0
05-08-2024 15:00,32.0,70.66,18.4,50.0,Partially cloudy,579.0,2.1,6.0
05-08-2024 16:00,32.0,70.66,18.4,88.9,Partially cloudy,460.0,1.7,5.0
05-08-2024 17:00,32.2,74.71,12.1,60.9,Partially cloudy,211.0,0.8,2.0
05-08-2024 18:00,31.0,84.11,14.8,50.0,Partially cloudy,237.0,0.9,2.0
05-08-2024 19:00,30.0,84.0,14.8,50.0,Partially cloudy,128.0,0.5,1.0
05-08-2024 20:00,30.5,79.9,11.9,46.6,Partially cloudy,0.0,0.0,0.0
05-08-2024 23:00,29.7,85.36,7.0,46.6,Partially cloudy,0.0,0.0,0.0
06-08-2024 01:00,29.0,94.36,5.4,50.0,Partially cloudy,0.0,0.0,0.0
06-08-2024 02:00,28.8,87.63,7.6,44.1,Partially cloudy,0.0,0.0,0.0
06-08-2024 05:00,27.8,92.1,5.2,59.9,Partially cloudy,0.0,0.0,0.0
06-08-2024 06:00,27.0,100.0,9.4,88.9,Partially cloudy,0.0,0.0,0.0
06-08-2024 07:00,28.0,94.32,11.2,50.0,Partially cloudy,15.0,0.1,0.0
06-08-2024 08:00,28.9,82.81,4.7,51.5,Partially cloudy,102.0,0.4,1.0
06-08-2024 09:00,30.0,74.63,7.6,88.9,Partially cloudy,190.0,0.7,2.0
06-08-2024 10:00,30.0,74.63,9.4,88.9,Partially cloudy,154.0,0.6,2.0
06-08-2024 11:00,31.3,72.23,4.7,82.4,Partially cloudy,420.0,1.5,4.0
06-08-2024 12:00,31.0,70.47,9.4,88.9,Partially cloudy,686.0,2.5,7.0
06-08-2024 13:00,32.0,66.58,7.6,88.9,Partially cloudy,665.0,2.4,7.0
06-08-2024 14:00,33.7,63.22,7.0,50.2,Partially cloudy,690.0,2.5,7.0
06-08-2024 15:00,32.0,70.66,11.2,88.9,Partially cloudy,704.0,2.5,7.0
06-08-2024 16:00,32.0,70.66,11.2,88.9,Partially cloudy,527.0,1.9,5.0
06-08-2024 17:00,32.8,66.95,11.6,89.3,Partially cloudy,338.0,1.2,3.0
06-08-2024 18:00,31.0,70.47,11.2,88.9,Partially cloudy,229.0,0.8,2.0
06-08-2024 19:00,30.0,74.63,9.4,88.9,Partially cloudy,108.0,0.4,1.0
06-08-2024 20:00,30.6,75.54,9.1,78.8,Partially cloudy,0.0,0.0,0.0
06-08-2024 21:00,30.0,79.19,13.0,88.9,Partially cloudy,0.0,0.0,0.0
06-08-2024 22:00,29.0,83.9,11.2,88.9,Partially cloudy,0.0,0.0,0.0
06-08-2024 23:00,29.1,80.19,9.9,81.3,Partially cloudy,0.0,0.0,0.0
07-08-2024 00:00,28.0,88.91,9.4,88.9,Partially cloudy,0.0,0.0,0.0
07-08-2024 02:00,28.3,89.12,7.8,88.4,Partially cloudy,0.0,0.0,0.0
07-08-2024 05:00,28.0,87.68,2.2,88.4,Partially cloudy,0.0,0.0,0.0
07-08-2024 06:00,28.0,94.32,5.4,100.0,Overcast,0.0,0.0,0.0
07-08-2024 07:00,28.0,94.32,7.6,100.0,Overcast,5.0,0.0,0.0
07-08-2024 08:00,28.0,91.35,2.2,99.9,"Rain, Overcast",20.0,0.1,0.0
07-08-2024 09:00,29.0,88.99,7.6,100.0,Overcast,40.0,0.1,0.0
07-08-2024 10:00,27.0,100.0,11.2,100.0,Overcast,47.0,0.2,0.0
07-08-2024 11:00,28.7,90.75,7.5,100.0,"Rain, Overcast",169.0,0.6,2.0
07-08-2024 12:00,29.0,88.99,7.6,88.9,Partially cloudy,423.0,1.5,4.0
07-08-2024 13:00,30.0,84.0,7.6,88.9,Partially cloudy,678.0,2.4,7.0
07-08-2024 14:00,30.8,79.47,5.4,91.0,Overcast,633.0,2.3,6.0
07-08-2024 15:00,29.0,88.99,9.4,88.9,Partially cloudy,525.0,1.9,5.0
07-08-2024 16:00,28.0,88.91,7.6,88.9,Partially cloudy,362.0,1.3,4.0
07-08-2024 17:00,27.4,97.33,8.8,96.7,"Rain, Overcast",187.0,0.7,2.0
07-08-2024 18:00,28.0,100.0,9.4,100.0,Overcast,104.0,0.4,1.0
07-08-2024 19:00,28.0,100.0,5.4,100.0,Overcast,80.0,0.3,1.0
07-08-2024 20:00,27.1,98.84,6.5,92.9,"Rain, Overcast",0.0,0.0,0.0
07-08-2024 21:00,27.0,94.27,9.4,100.0,Overcast,0.0,0.0,0.0
07-08-2024 22:00,27.0,94.27,5.4,100.0,Overcast,0.0,0.0,0.0
07-08-2024 23:00,26.9,98.84,3.9,92.9,Overcast,0.0,0.0,0.0
08-08-2024 01:00,27.0,94.27,0.0,100.0,Overcast,0.0,0.0,0.0
08-08-2024 02:00,26.5,97.72,3.9,92.9,"Rain, Overcast",0.0,0.0,0.0
08-08-2024 03:00,26.0,100.0,0.0,100.0,Overcast,0.0,0.0,0.0
08-08-2024 04:00,26.0,100.0,5.4,100.0,Overcast,0.0,0.0,0.0
08-08-2024 05:00,26.7,97.38,5.4,100.0,Overcast,0.0,0.0,0.0
08-08-2024 06:00,27.0,94.27,7.6,88.9,Partially cloudy,0.0,0.0,0.0
08-08-2024 07:00,27.0,94.27,7.6,88.9,Partially cloudy,13.0,0.0,0.0
08-08-2024 08:00,27.9,94.67,6.5,89.7,Partially cloudy,90.0,0.3,1.0
08-08-2024 09:00,28.0,94.32,11.2,88.9,Partially cloudy,336.0,1.2,3.0
08-08-2024 10:00,29.0,88.99,14.8,88.9,Partially cloudy,513.0,1.8,5.0
08-08-2024 11:00,30.9,81.56,12.1,81.3,"Rain, Partially cloudy",627.0,2.3,6.0
08-08-2024 12:00,31.0,79.33,11.2,88.9,Partially cloudy,748.0,2.7,7.0
08-08-2024 13:00,31.0,74.79,11.2,88.9,Partially cloudy,767.0,2.8,8.0
08-08-2024 14:00,32.9,71.28,14.7,95.5,Overcast,701.0,2.5,7.0
08-08-2024 15:00,31.0,74.79,18.4,88.9,Partially cloudy,718.0,2.6,7.0
08-08-2024 16:00,31.0,79.33,11.2,88.9,Partially cloudy,517.0,1.9,5.0
08-08-2024 17:00,31.3,81.6,8.8,81.4,"Rain, Partially cloudy",429.0,1.5,4.0
08-08-2024 18:00,29.0,94.36,5.4,88.9,Partially cloudy,172.0,0.6,2.0
08-08-2024 19:00,29.0,94.36,7.6,88.9,Partially cloudy,104.0,0.4,1.0
08-08-2024 20:00,28.1,91.07,1.5,92.9,"Rain, Overcast",0.0,0.0,0.0
08-08-2024 21:00,27.0,94.27,5.4,88.9,Partially cloudy,0.0,0.0,0.0
08-08-2024 22:00,27.0,94.27,3.6,88.9,Partially cloudy,0.0,0.0,0.0
08-08-2024 23:00,27.8,93.08,1.0,68.3,Partially cloudy,0.0,0.0,0.0
09-08-2024 02:00,27.6,93.65,1.9,88.4,Partially cloudy,0.0,0.0,0.0
09-08-2024 05:00,27.6,94.75,2.2,88.4,Partially cloudy,0.0,0.0,0.0
09-08-2024 06:00,27.0,100.0,7.6,88.9,Partially cloudy,0.0,0.0,0.0
09-08-2024 07:00,28.0,94.32,13.0,88.9,Partially cloudy,15.0,0.1,0.0
09-08-2024 08:00,29.6,86.01,9.0,89.7,Partially cloudy,131.0,0.5,1.0
09-08-2024 09:00,29.0,94.36,13.0,88.9,Partially cloudy,322.0,1.2,3.0
09-08-2024 10:00,31.0,89.14,11.2,88.9,Partially cloudy,510.0,1.8,5.0
09-08-2024 11:00,32.6,75.83,10.4,81.3,"Rain, Partially cloudy",651.0,2.3,7.0
09-08-2024 12:00,33.0,75.11,7.6,88.9,Partially cloudy,690.0,2.5,7.0
09-08-2024 13:00,31.0,84.11,9.4,88.9,Partially cloudy,777.0,2.8,8.0
09-08-2024 14:00,33.9,70.34,11.4,82.5,"Rain, Partially cloudy",780.0,2.8,8.0
09-08-2024 15:00,32.0,74.95,13.0,88.9,Partially cloudy,628.0,2.3,6.0
09-08-2024 16:00,32.0,74.95,7.6,88.9,Partially cloudy,396.0,1.4,4.0
09-08-2024 17:00,28.8,95.07,9.3,99.9,Overcast,233.0,0.8,2.0
09-08-2024 18:00,27.0,94.27,13.0,100.0,Overcast,85.0,0.3,1.0
09-08-2024 19:00,27.0,94.27,5.4,100.0,Overcast,22.0,0.1,0.0
09-08-2024 20:00,27.8,94.88,4.9,92.9,"Rain, Overcast",0.0,0.0,0.0
09-08-2024 21:00,28.0,88.91,3.6,100.0,Overcast,0.0,0.0,0.0
09-08-2024 23:00,27.5,97.66,1.5,60.9,Partially cloudy,0.0,0.0,0.0
10-08-2024 00:00,27.0,94.27,7.6,50.0,Partially cloudy,0.0,0.0,0.0
10-08-2024 01:00,27.0,94.27,5.4,50.0,Partially cloudy,0.0,0.0,0.0
10-08-2024 02:00,27.3,98.48,4.1,58.4,Partially cloudy,0.0,0.0,0.0
10-08-2024 03:00,27.0,94.27,3.6,50.0,Partially cloudy,0.0,0.0,0.0
10-08-2024 04:00,27.0,94.27,5.4,50.0,Partially cloudy,0.0,0.0,0.0
10-08-2024 05:00,27.3,98.8,2.2,75.2,Partially cloudy,0.0,0.0,0.0
10-08-2024 06:00,27.0,94.27,5.4,50.0,Partially cloudy,0.0,0.0,0.0
10-08-2024 07:00,28.0,88.91,9.4,50.0,Partially cloudy,17.0,0.1,0.0
10-08-2024 08:00,29.0,92.05,7.5,75.3,Partially cloudy,131.0,0.5,1.0
10-08-2024 09:00,30.0,89.07,9.4,88.9,Partially cloudy,322.0,1.2,3.0
10-08-2024 10:00,30.0,89.07,11.2,88.9,Partially cloudy,497.0,1.8,5.0
10-08-2024 11:00,31.5,81.89,5.2,81.2,Partially cloudy,667.0,2.4,7.0
10-08-2024 12:00,31.0,89.14,13.0,88.9,Partially cloudy,725.0,2.6,7.0
10-08-2024 13:00,30.0,94.4,9.4,88.9,Partially cloudy,787.0,2.8,8.0
10-08-2024 14:00,30.7,83.39,10.1,96.6,Overcast,723.0,2.6,7.0
10-08-2024 15:00,30.0,79.19,9.4,88.9,Partially cloudy,745.0,2.7,7.0
10-08-2024 16:00,30.0,79.19,7.6,88.9,Partially cloudy,621.0,2.2,6.0
10-08-2024 17:00,29.6,88.16,1.6,88.3,"Rain, Partially cloudy",434.0,1.6,4.0
